label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,157894.0,chr1,6454864,6455189,K562|chr1:6454864-6455189,chr1,6613082,6615021,K562|chr1:6613082-6615021
1,257784.0,chr1,161461284,161461551,K562|chr1:161461284-161461551,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,254874.0,chr1,161464121,161464461,K562|chr1:161464121-161464461,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,249481.0,chr1,161469481,161469854,K562|chr1:161469481-161469854,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,248599.0,chr1,161470457,161470736,K562|chr1:161470457-161470736,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,248378.0,chr1,161470833,161470957,K562|chr1:161470833-161470957,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,247826.0,chr1,161471180,161471509,K562|chr1:161471180-161471509,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,246670.0,chr1,161471948,161472665,K562|chr1:161471948-161472665,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,245504.0,chr1,161472769,161473831,K562|chr1:161472769-161473831,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,112502.0,chr1,161606043,161606833,K562|chr1:161606043-161606833,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,111135.0,chr1,161608147,161608200,K562|chr1:161608147-161608200,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,110735.0,chr1,161608200,161608600,K562|chr1:161608200-161608600,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,110653.0,chr1,161608600,161608682,K562|chr1:161608600-161608682,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,110044.0,chr1,161609109,161609291,K562|chr1:161609109-161609291,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,109535.0,chr1,161609611,161609800,K562|chr1:161609611-161609800,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,106655.0,chr1,161612525,161612680,K562|chr1:161612525-161612680,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,102522.0,chr1,161616721,161616813,K562|chr1:161616721-161616813,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,101463.0,chr1,161617271,161617872,K562|chr1:161617271-161617872,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,98335.0,chr1,161620868,161621000,K562|chr1:161620868-161621000,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,95197.0,chr1,161623800,161624138,K562|chr1:161623800-161624138,chr1,161719334,161720778,K562|chr1:161719334-161720778
1,36678.0,chr1,171712400,171713178,K562|chr1:171712400-171713178,chr1,171749855,171752077,K562|chr1:171749855-171752077
1,36370.0,chr1,171713311,171713486,K562|chr1:171713311-171713486,chr1,171749855,171752077,K562|chr1:171749855-171752077
1,231991.0,chr1,174735514,174735676,K562|chr1:174735514-174735676,chr1,174967666,174971619,K562|chr1:174967666-174971619
1,231445.0,chr1,174735877,174736222,K562|chr1:174735877-174736222,chr1,174967666,174971619,K562|chr1:174967666-174971619
1,306593.0,chr1,182050721,182050929,K562|chr1:182050721-182050929,chr1,182357521,182361600,K562|chr1:182357521-182361600
1,303476.0,chr1,182053852,182054046,K562|chr1:182053852-182054046,chr1,182357521,182361600,K562|chr1:182357521-182361600
1,707396.0,chr1,182050721,182050929,K562|chr1:182050721-182050929,chr1,182758324,182759340,K562|chr1:182758324-182759340
1,704279.0,chr1,182053852,182054046,K562|chr1:182053852-182054046,chr1,182758324,182759340,K562|chr1:182758324-182759340
1,86170.0,chr1,182268400,182271352,K562|chr1:182268400-182271352,chr1,182357521,182361600,K562|chr1:182357521-182361600
1,343090.0,chr1,182415072,182415235,K562|chr1:182415072-182415235,chr1,182758324,182759340,K562|chr1:182758324-182759340
1,166008.0,chr1,184775024,184775932,K562|chr1:184775024-184775932,chr1,184941939,184943841,K562|chr1:184941939-184943841
1,65601.0,chr1,193023349,193024200,K562|chr1:193023349-193024200,chr1,193089800,193092745,K562|chr1:193089800-193092745
1,216036.0,chr1,224300764,224300866,K562|chr1:224300764-224300866,chr1,224516901,224518911,K562|chr1:224516901-224518911
1,303807.0,chr1,225660987,225661000,K562|chr1:225660987-225661000,chr1,225964806,225967246,K562|chr1:225964806-225967246
1,303669.0,chr1,225661000,225661138,K562|chr1:225661000-225661138,chr1,225964806,225967246,K562|chr1:225964806-225967246
1,301649.0,chr1,225663008,225663158,K562|chr1:225663008-225663158,chr1,225964806,225967246,K562|chr1:225964806-225967246
1,57179.0,chr1,226189495,226191833,K562|chr1:226189495-226191833,chr1,226249011,226253091,K562|chr1:226249011-226253091
1,55081.0,chr1,226193531,226193931,K562|chr1:226193531-226193931,chr1,226249011,226253091,K562|chr1:226249011-226253091
1,53893.0,chr1,226194946,226195119,K562|chr1:226194946-226195119,chr1,226249011,226253091,K562|chr1:226249011-226253091
1,52182.0,chr1,226196681,226196830,K562|chr1:226196681-226196830,chr1,226249011,226253091,K562|chr1:226249011-226253091
1,51305.0,chr1,226197096,226197707,K562|chr1:226197096-226197707,chr1,226249011,226253091,K562|chr1:226249011-226253091
1,319684.0,chr1,241690329,241690917,K562|chr1:241690329-241690917,chr1,242010600,242012910,K562|chr1:242010600-242012910
1,102413.0,chr1,245029200,245030360,K562|chr1:245029200-245030360,chr1,245132772,245135263,K562|chr1:245132772-245135263
1,1352341.0,chr1,245316571,245317253,K562|chr1:245316571-245317253,chr1,246669593,246670800,K562|chr1:246669593-246670800
1,1351080.0,chr1,245317653,245318514,K562|chr1:245317653-245318514,chr1,246669593,246670800,K562|chr1:246669593-246670800
1,1349805.0,chr1,245319392,245319789,K562|chr1:245319392-245319789,chr1,246669593,246670800,K562|chr1:246669593-246670800
1,1349374.0,chr1,245320078,245320220,K562|chr1:245320078-245320220,chr1,246669593,246670800,K562|chr1:246669593-246670800
1,132593.0,chr10,6487828,6488326,K562|chr10:6487828-6488326,chr10,6620918,6624165,K562|chr10:6620918-6624165
1,142233.0,chr10,43135200,43135286,K562|chr10:43135200-43135286,chr10,43277518,43279174,K562|chr10:43277518-43279174
1,140212.0,chr10,43137036,43137307,K562|chr10:43137036-43137307,chr10,43277518,43279174,K562|chr10:43277518-43279174
1,134058.0,chr10,43139980,43143461,K562|chr10:43139980-43143461,chr10,43277518,43279174,K562|chr10:43277518-43279174
1,195201.0,chr10,59949027,59949400,K562|chr10:59949027-59949400,chr10,60144600,60146243,K562|chr10:60144600-60146243
1,219916.0,chr10,71169707,71170015,K562|chr10:71169707-71170015,chr10,71389930,71390542,K562|chr10:71389930-71390542
1,219276.0,chr10,71170473,71170655,K562|chr10:71170473-71170655,chr10,71389930,71390542,K562|chr10:71389930-71390542
1,218336.0,chr10,71171250,71171595,K562|chr10:71171250-71171595,chr10,71389930,71390542,K562|chr10:71389930-71390542
1,217619.0,chr10,71172137,71172312,K562|chr10:71172137-71172312,chr10,71389930,71390542,K562|chr10:71389930-71390542
1,113456.0,chr10,72318175,72318345,K562|chr10:72318175-72318345,chr10,72431800,72433937,K562|chr10:72431800-72433937
1,113201.0,chr10,72318437,72318600,K562|chr10:72318437-72318600,chr10,72431800,72433937,K562|chr10:72431800-72433937
1,992126.0,chr10,76001088,76001675,K562|chr10:76001088-76001675,chr10,76993800,76996000,K562|chr10:76993800-76996000
1,132058.0,chr10,94456600,94458070,K562|chr10:94456600-94458070,chr10,94590127,94591205,K562|chr10:94590127-94591205
1,146536.0,chr11,9632693,9632924,K562|chr11:9632693-9632924,chr11,9779459,9780739,K562|chr11:9779459-9780739
1,145060.0,chr11,9634325,9634400,K562|chr11:9634325-9634400,chr11,9779459,9780739,K562|chr11:9779459-9780739
1,139582.0,chr11,9639679,9639878,K562|chr11:9639679-9639878,chr11,9779459,9780739,K562|chr11:9779459-9780739
1,238069.0,chr11,14674161,14674305,K562|chr11:14674161-14674305,chr11,14912373,14914140,K562|chr11:14912373-14914140
1,407589.0,chr11,19977277,19977518,K562|chr11:19977277-19977518,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,391199.0,chr11,19993774,19993908,K562|chr11:19993774-19993908,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,390107.0,chr11,19994799,19995000,K562|chr11:19994799-19995000,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,389899.0,chr11,19995000,19995208,K562|chr11:19995000-19995208,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,388184.0,chr11,19996403,19996923,K562|chr11:19996403-19996923,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,387610.0,chr11,19997073,19997497,K562|chr11:19997073-19997497,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,386810.0,chr11,19997741,19998297,K562|chr11:19997741-19998297,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,386114.0,chr11,19998901,19998993,K562|chr11:19998901-19998993,chr11,20385106,20386424,K562|chr11:20385106-20386424
1,753139.0,chr11,34183278,34183763,K562|chr11:34183278-34183763,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,741205.0,chr11,34195475,34195697,K562|chr11:34195475-34195697,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,741012.0,chr11,34195797,34195890,K562|chr11:34195797-34195890,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,557429.0,chr11,34379198,34379473,K562|chr11:34379198-34379473,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,556980.0,chr11,34379621,34379922,K562|chr11:34379621-34379922,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,556546.0,chr11,34380162,34380356,K562|chr11:34380162-34380356,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,543114.0,chr11,34392917,34393788,K562|chr11:34392917-34393788,chr11,34936901,34939227,K562|chr11:34936901-34939227
1,289068.0,chr11,46907777,46908175,K562|chr11:46907777-46908175,chr11,47197242,47199399,K562|chr11:47197242-47199399
1,153613.0,chr11,64609971,64610200,K562|chr11:64609971-64610200,chr11,64763812,64764840,K562|chr11:64763812-64764840
1,150627.0,chr11,64613000,64613186,K562|chr11:64613000-64613186,chr11,64763812,64764840,K562|chr11:64763812-64764840
1,148723.0,chr11,64614853,64615090,K562|chr11:64614853-64615090,chr11,64763812,64764840,K562|chr11:64763812-64764840
1,147813.0,chr11,64615943,64616000,K562|chr11:64615943-64616000,chr11,64763812,64764840,K562|chr11:64763812-64764840
1,147478.0,chr11,64616000,64616335,K562|chr11:64616000-64616335,chr11,64763812,64764840,K562|chr11:64763812-64764840
1,143860.0,chr11,64619535,64619953,K562|chr11:64619535-64619953,chr11,64763812,64764840,K562|chr11:64763812-64764840
1,28158.0,chr11,65235290,65235574,K562|chr11:65235290-65235574,chr11,65263731,65276305,K562|chr11:65263731-65276305
1,25332.0,chr11,65237886,65238400,K562|chr11:65237886-65238400,chr11,65263731,65276305,K562|chr11:65263731-65276305
1,291001.0,chr11,65477125,65477550,K562|chr11:65477125-65477550,chr11,65768550,65771016,K562|chr11:65768550-65771016
1,290751.0,chr11,65477787,65477800,K562|chr11:65477787-65477800,chr11,65768550,65771016,K562|chr11:65768550-65771016
1,290151.0,chr11,65477800,65478400,K562|chr11:65477800-65478400,chr11,65768550,65771016,K562|chr11:65768550-65771016
1,268610.0,chr11,66175214,66175536,K562|chr11:66175214-66175536,chr11,66444145,66446247,K562|chr11:66444145-66446247
1,267574.0,chr11,66176408,66176572,K562|chr11:66176408-66176572,chr11,66444145,66446247,K562|chr11:66444145-66446247
1,262468.0,chr11,66462597,66462689,K562|chr11:66462597-66462689,chr11,66725156,66726037,K562|chr11:66725156-66726037
1,166993.0,chr11,67404913,67405026,K562|chr11:67404913-67405026,chr11,67572018,67573932,K562|chr11:67572018-67573932
1,153495.0,chr11,67417932,67418524,K562|chr11:67417932-67418524,chr11,67572018,67573932,K562|chr11:67572018-67573932
1,1092463.0,chr11,68396323,68396461,K562|chr11:68396323-68396461,chr11,69488923,69490963,K562|chr11:69488923-69490963
1,195411.0,chr11,69260200,69260425,K562|chr11:69260200-69260425,chr11,69455835,69456419,K562|chr11:69455835-69456419
1,192236.0,chr11,69262922,69263600,K562|chr11:69262922-69263600,chr11,69455835,69456419,K562|chr11:69455835-69456419
1,190592.0,chr11,69264800,69265244,K562|chr11:69264800-69265244,chr11,69455835,69456419,K562|chr11:69455835-69456419
1,190349.0,chr11,69265346,69265487,K562|chr11:69265346-69265487,chr11,69455835,69456419,K562|chr11:69455835-69456419
1,220492.0,chr11,110079636,110079915,K562|chr11:110079636-110079915,chr11,110300406,110301821,K562|chr11:110300406-110301821
1,94512.0,chr11,124537154,124537596,K562|chr11:124537154-124537596,chr11,124632107,124633240,K562|chr11:124632107-124633240
1,93888.0,chr11,124537751,124538220,K562|chr11:124537751-124538220,chr11,124632107,124633240,K562|chr11:124632107-124633240
1,179396.0,chr12,680200,680302,K562|chr12:680200-680302,chr12,859697,864566,K562|chr12:859697-864566
1,174385.0,chr12,685176,685313,K562|chr12:685176-685313,chr12,859697,864566,K562|chr12:859697-864566
1,173789.0,chr12,685471,685909,K562|chr12:685471-685909,chr12,859697,864566,K562|chr12:859697-864566
1,171494.0,chr12,688104,688204,K562|chr12:688104-688204,chr12,859697,864566,K562|chr12:859697-864566
1,171134.0,chr12,688296,688564,K562|chr12:688296-688564,chr12,859697,864566,K562|chr12:859697-864566
1,170833.0,chr12,688656,688865,K562|chr12:688656-688865,chr12,859697,864566,K562|chr12:859697-864566
1,73870.0,chr12,6863000,6863392,K562|chr12:6863000-6863392,chr12,6937261,6938922,K562|chr12:6937261-6938922
1,183129.0,chr12,42535862,42536142,K562|chr12:42535862-42536142,chr12,42719270,42721168,K562|chr12:42719270-42721168
1,179351.0,chr12,42539800,42539920,K562|chr12:42539800-42539920,chr12,42719270,42721168,K562|chr12:42719270-42721168
1,198339.0,chr12,50361489,50361830,K562|chr12:50361489-50361830,chr12,50560168,50561848,K562|chr12:50560168-50561848
1,40057.0,chr12,53300724,53302330,K562|chr12:53300724-53302330,chr12,53342386,53344598,K562|chr12:53342386-53344598
1,228696.0,chr12,53459928,53460220,K562|chr12:53459928-53460220,chr12,53688915,53690554,K562|chr12:53688915-53690554
1,866423.0,chr12,75874400,75875080,K562|chr12:75874400-75875080,chr12,76741502,76742912,K562|chr12:76741502-76742912
1,272503.0,chr12,76468600,76469000,K562|chr12:76468600-76469000,chr12,76741502,76742912,K562|chr12:76741502-76742912
1,133499.0,chr12,92404032,92404283,K562|chr12:92404032-92404283,chr12,92537781,92540595,K562|chr12:92537781-92540595
1,225116.0,chr12,98812208,98812302,K562|chr12:98812208-98812302,chr12,99037417,99039958,K562|chr12:99037417-99039958
1,224565.0,chr12,98812589,98812853,K562|chr12:98812589-98812853,chr12,99037417,99039958,K562|chr12:99037417-99039958
1,217516.0,chr12,98819740,98819902,K562|chr12:98819740-98819902,chr12,99037417,99039958,K562|chr12:99037417-99039958
1,572382.0,chr12,108957600,108957803,K562|chr12:108957600-108957803,chr12,109530184,109531524,K562|chr12:109530184-109531524
1,577256.0,chr12,108957600,108957803,K562|chr12:108957600-108957803,chr12,109535058,109536611,K562|chr12:109535058-109536611
1,571385.0,chr12,108958444,108958800,K562|chr12:108958444-108958800,chr12,109530184,109531524,K562|chr12:109530184-109531524
1,576259.0,chr12,108958444,108958800,K562|chr12:108958444-108958800,chr12,109535058,109536611,K562|chr12:109535058-109536611
1,503905.0,chr12,109025600,109026280,K562|chr12:109025600-109026280,chr12,109530184,109531524,K562|chr12:109530184-109531524
1,508779.0,chr12,109025600,109026280,K562|chr12:109025600-109026280,chr12,109535058,109536611,K562|chr12:109535058-109536611
1,522558.0,chr12,109025600,109026280,K562|chr12:109025600-109026280,chr12,109548837,109549299,K562|chr12:109548837-109549299
1,501785.0,chr12,109027800,109028400,K562|chr12:109027800-109028400,chr12,109530184,109531524,K562|chr12:109530184-109531524
1,506659.0,chr12,109027800,109028400,K562|chr12:109027800-109028400,chr12,109535058,109536611,K562|chr12:109535058-109536611
1,520438.0,chr12,109027800,109028400,K562|chr12:109027800-109028400,chr12,109548837,109549299,K562|chr12:109548837-109549299
1,494252.0,chr12,109034600,109035933,K562|chr12:109034600-109035933,chr12,109530184,109531524,K562|chr12:109530184-109531524
